codigo;dia;mes ;año;latitud (N);longitud (W);sitio;Zonificación;sitio en extenso;observador;compañero;lado;survey other_depth_information;transecto;direccion;temperatura;Visibilidad;Corriente;tiempo inicio;tiempo final;profunidad inicial;profunidad  final;GeneroEspecie;talla;abundancia
ISPMCB-301012-FP-D-10-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;1;90;22;10;Moderada;9:00:00;9:35:00;10;10;Girella simplicidens;30;1
ISPMCB-301012-FP-D-10-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;1;90;22;10;Moderada;9:00:00;9:35:00;10;10;Anisotremus interruptus;30;1
ISPMCB-301012-FP-D-10-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;1;90;22;10;Moderada;9:00:00;9:35:00;10;10;Alphestes immaculatus;20;1
ISPMCB-301012-FP-D-10-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;1;90;22;10;Moderada;9:00:00;9:35:00;10;10;Kyphosus sp.;25;12
ISPMCB-301012-FP-D-10-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;1;90;22;10;Moderada;9:00:00;9:35:00;10;10;Lutjanus argentiventris;25;3
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Stegastes rectifraenum;5;4
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Stegastes rectifraenum;10;1
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Holacanthus passer;20;1
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Bodianus diplotaenia;20;1
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Bodianus diplotaenia;5;1
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Chromis atrilobata;5;70
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Haemulon sexfasciatum;30;6
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Thalassoma lucasanum;5;2
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Mycteroperca rosacea;25;1
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Girella simplicidens;25;1
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Paranthias colonus;20;1
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Paranthias colonus;15;2
ISPMCB-301012-FP-D-10-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;2;90;22;10;Moderada;9:00:00;9:35:00;10;10;Lutjanus argentiventris;20;1
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Stegastes rectifraenum;10;2
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Stegastes rectifraenum;5;8
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Holacanthus passer;20;1
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Holacanthus passer;15;1
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Bodianus diplotaenia;20;2
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Chromis atrilobata;5;94
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Halichoeres notospilus;10;1
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Mycteroperca rosacea;40;1
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Mycteroperca rosacea;30;5
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Paranthias colonus;25;2
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Paranthias colonus;20;2
ISPMCB-301012-FP-D-10-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;Pablo Ramirez;Derecho;near_bottom;3;90;22;10;Moderada;9:00:00;9:35:00;10;10;Halichoeres nicholsi ;10;1
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Paranthias colonus;25;9
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Paranthias colonus;20;2
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Stegastes rectifraenum;5;10
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Stegastes rectifraenum;10;7
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Bodianus diplotaenia;30;2
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Bodianus diplotaenia;25;3
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Chromis atrilobata;5;40
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Mycteroperca rosacea;40;4
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Mycteroperca rosacea;30;4
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Cephalopholis panamensis;30;1
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Lutjanus argentiventris;35;2
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Balistes polylepis;25;1
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Anisotremus interruptus;35;1
ISPMCB-301012-DT-D-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;1;100;22;10;Moderada;9:02:00;9:38:00;13.6;13.6;Girella simplicidens;30;1
ISPMCB-301012-DT-D-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;2;100;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Paranthias colonus;25;4
ISPMCB-301012-DT-D-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;2;100;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Stegastes rectifraenum;5;24
ISPMCB-301012-DT-D-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;2;100;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Stegastes rectifraenum;10;3
ISPMCB-301012-DT-D-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;2;100;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Holacanthus passer;30;1
ISPMCB-301012-DT-D-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;2;100;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Bodianus diplotaenia;5;2
ISPMCB-301012-DT-D-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;2;100;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Chromis atrilobata;5;10
ISPMCB-301012-DT-D-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;2;100;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Haemulon sexfasciatum;30;1
ISPMCB-301012-DT-D-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;2;100;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Halichoeres nicholsi ;3;1
ISPMCB-301012-DT-D-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;2;100;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Mycteroperca rosacea;50;1
ISPMCB-301012-DT-D-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;2;100;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Serranus psittacinus;5;3
ISPMCB-301012-DT-D-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;2;100;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Serranus psittacinus;10;2
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Paranthias colonus;25;5
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Stegastes rectifraenum;5;14
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Stegastes rectifraenum;10;10
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Holacanthus passer;25;8
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Bodianus diplotaenia;5;6
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Bodianus diplotaenia;30;6
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Chromis atrilobata;5;75
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Halichoeres notospilus;5;3
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Mycteroperca rosacea;30;3
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Mycteroperca rosacea;40;2
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Johnrandallia nigrirostris;20;1
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Serranus psittacinus;5;6
ISPMCB-301012-DT-D-15-3-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Daniel Torres;Leopoldo Encinas;Derecho;near_bottom;3;100;22;10;Moderada;9:02:00;9:38:00;14.2;14.2;Chromis limbaughi;3;2
ISPMCB-301012-LE-I-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;1;130;22;10;Moderada;9:02:00;9:38:00;15.1;15.1;Girella simplicidens;30;1
ISPMCB-301012-LE-I-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;1;130;22;10;Moderada;9:02:00;9:38:00;15.1;15.1;Stegastes rectifraenum;6;12
ISPMCB-301012-LE-I-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;1;130;22;10;Moderada;9:02:00;9:38:00;15.1;15.1;Holacanthus passer;20;4
ISPMCB-301012-LE-I-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;1;130;22;10;Moderada;9:02:00;9:38:00;15.1;15.1;Bodianus diplotaenia;15;14
ISPMCB-301012-LE-I-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;1;130;22;10;Moderada;9:02:00;9:38:00;15.1;15.1;Chromis atrilobata;6;24
ISPMCB-301012-LE-I-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;1;130;22;10;Moderada;9:02:00;9:38:00;15.1;15.1;Halichoeres nicholsi ;10;1
ISPMCB-301012-LE-I-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;1;130;22;10;Moderada;9:02:00;9:38:00;15.1;15.1;Mycteroperca rosacea;40;1
ISPMCB-301012-LE-I-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;1;130;22;10;Moderada;9:02:00;9:38:00;15.1;15.1;Paranthias colonus;10;4
ISPMCB-301012-LE-I-15-1-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;1;130;22;10;Moderada;9:02:00;9:38:00;15.1;15.1;Serranus psittacinus;8;3
ISPMCB-301012-LE-I-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;2;120;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Paranthias colonus;30;32
ISPMCB-301012-LE-I-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;2;120;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Stegastes rectifraenum;4;4
ISPMCB-301012-LE-I-15-2-F;30;10;2012;28.37411;-112.30758;Cueva del Biólogo;Zona de pesca ;Cueva del Biólogo, Reserva de la Biosfera Isla San Pedro Mártir;Leopoldo Encinas;Daniel Torres;Izquierdo;near_bottom;2;120;22;10;Moderada;9:02:00;9:38:00;14.8;14.8;Stegastes rectifraenum;8;1
