Dia;Mes;Ano;Estado;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;TipoProteccion;ANP;Buzo Monitor;Hora inicial buceo;Hora final buceo;Profundidad inicial;Profundidad final;Temperatura;Visibilidad;Corriente;Transecto;Genero;Especie;GeneroEspecie;Sexo;Talla;PromedioTalla;Abundancia
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;José Torres;0.560416667;0.59375;11.3;11.3;24.4;5.5;Moderada;1;Chromis;atrilobata;Chromis atrilobata;NA;10;NA;195
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;José Torres;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Chromis;atrilobata;Chromis atrilobata;NA;10;NA;165
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;José Torres;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;30
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;José Torres;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Chromis;atrilobata;Chromis atrilobata;NA;10;NA;185
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;9.3;9.3;24.4;5.5;Moderada;1;Mycteroperca;rosacea;Mycteroperca rosacea;NA;40;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;9.3;9.3;24.4;5.5;Moderada;1;Abudefduf;troschelli;Abudefduf troschelii;NA;10;NA;3
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;9.3;9.3;24.4;5.5;Moderada;1;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;60
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.2;10.2;24.4;5.5;Moderada;2;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;90
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.2;10.2;24.4;5.5;Moderada;2;Paranthias;colonus;Paranthias colonus;NA;15;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.2;10.2;24.4;5.5;Moderada;2;Paranthias;colonus;Paranthias colonus;NA;20;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.1;11.1;24.4;5.5;Moderada;3;Haemulon;sexfasciatum;Haemulon sexfasciatum;NA;20;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.1;11.1;24.4;5.5;Moderada;3;Abudefduf;troschelli;Abudefduf troschelii;NA;10;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.1;11.1;24.4;5.5;Moderada;3;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;70
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.1;11.1;24.4;5.5;Moderada;3;Paranthias;colonus;Paranthias colonus;NA;20;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.1;11.1;24.4;5.5;Moderada;3;Prionurus ;punctatus;Prionurus punctatus;NA;30;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.3;11.3;24.4;5.5;Moderada;1;Stegastes;rectifraenum;Stegastes rectifraenum;NA;10;NA;14
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.3;11.3;24.4;5.5;Moderada;1;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;23
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.3;11.3;24.4;5.5;Moderada;1;Bodianus;diplotaenia;Bodianus diplotaenia;NA;10;NA;8
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.3;11.3;24.4;5.5;Moderada;1;Bodianus;diplotaenia;Bodianus diplotaenia;NA;5;NA;4
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.3;11.3;24.4;5.5;Moderada;1;Bodianus;diplotaenia;Bodianus diplotaenia;NA;3;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.3;11.3;24.4;5.5;Moderada;1;Paranthias;colonus;Paranthias colonus;NA;15;NA;5
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.3;11.3;24.4;5.5;Moderada;1;Paranthias;colonus;Paranthias colonus;NA;5;NA;6
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.3;11.3;24.4;5.5;Moderada;1;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;50
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.3;11.3;24.4;5.5;Moderada;1;Scorpaena;mystes;Scorpaena mystes;NA;15;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;11.3;11.3;24.4;5.5;Moderada;1;Cephalopholis;panamensis;Cephalopholis panamensis;NA;20;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Cephalopholis;panamensis;Cephalopholis panamensis;NA;20;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Johnrandallia;nigrirostris;Johnrandallia nigrirostris;NA;10;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Holacanthus;passer;Holacanthus passer;NA;20;NA;3
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;70
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Thalassoma;lucasanum;Thalassoma lucasanum;NA;5;NA;130
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Paranthias;colonus;Paranthias colonus;NA;5;NA;8
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;9
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Stegastes;rectifraenum;Stegastes rectifraenum;NA;10;NA;13
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Bodianus;diplotaenia;Bodianus diplotaenia;NA;10;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Bodianus;diplotaenia;Bodianus diplotaenia;NA;5;NA;5
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10.8;10.8;24.4;5.5;Moderada;2;Bodianus;diplotaenia;Bodianus diplotaenia;NA;25;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Bodianus;diplotaenia;Bodianus diplotaenia;NA;10;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Bodianus;diplotaenia;Bodianus diplotaenia;NA;25;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Bodianus;diplotaenia;Bodianus diplotaenia;NA;15;NA;3
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Bodianus;diplotaenia;Bodianus diplotaenia;NA;5;NA;3
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Mycteroperca;rosacea;Mycteroperca rosacea;NA;20;NA;4
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Mycteroperca;rosacea;Mycteroperca rosacea;NA;10;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Mycteroperca;rosacea;Mycteroperca rosacea;NA;15;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Stegastes;rectifraenum;Stegastes rectifraenum;NA;10;NA;43
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;4
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;90
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Abudefduf;troschelli;Abudefduf troschelii;NA;10;NA;3
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Cephalopholis;panamensis;Cephalopholis panamensis;NA;15;NA;3
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Pareques;fuscovittatus;Pareques fuscovittatus;NA;15;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Alphestes;immaculatus;Alphestes immaculatus;NA;10;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Paranthias;colonus;Paranthias colonus;NA;5;NA;4
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Halichoeres;notospilus;Halichoeres notospilus;NA;5;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Halichoeres;notospilus;Halichoeres notospilus;NA;10;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Scorpaena;mystes;Scorpaena mystes;NA;10;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Ulises Becerra;0.560416667;0.59375;10;10;24.4;5.5;Moderada;3;Scorpaena;mystes;Scorpaena mystes;NA;15;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;1;Holacanthus;passer;Holacanthus passer;NA;20;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;1;Paranthias;colonus;Paranthias colonus;NA;20;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;1;Pomacanthus;zonipectus;Pomacanthus zonipectus;NA;25;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;1;Bodianus;diplotaenia;Bodianus diplotaenia;NA;10;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;1;Mycteroperca;rosacea;Mycteroperca rosacea;NA;25;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;1;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;106
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;1;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;6
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;1;Stegastes;rectifraenum;Stegastes rectifraenum;NA;6;NA;5
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;1;Thalassoma;lucasanum;Thalassoma lucasanum;NA;6;NA;31
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;1;Thalassoma;lucasanum;Thalassoma lucasanum;NA;8;NA;6
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;1;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;100
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;2;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;139
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;2;Holacanthus;passer;Holacanthus passer;NA;25;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Flaviano Pelayo ;0.559027778;0.583333333;14;14;24;7;Ligera;3;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;140
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Paranthias;colonus;Paranthias colonus;NA;25;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;150
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;23
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Stegastes;rectifraenum;Stegastes rectifraenum;NA;10;NA;6
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Bodianus;diplotaenia;Bodianus diplotaenia;NA;5;NA;10
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Bodianus;diplotaenia;Bodianus diplotaenia;NA;10;NA;2
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;120
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Thalassoma;lucasanum;Thalassoma lucasanum;NA;5;NA;18
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Paranthias;colonus;Paranthias colonus;NA;3;NA;3
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Paranthias;colonus;Paranthias colonus;NA;5;NA;10
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Paranthias;colonus;Paranthias colonus;NA;30;NA;15
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Urobatis;concentricus;Urobatis concentricus;NA;30;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Chromis;limbaughi;Chromis limbaughi;NA;5;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Serranus;psittacinus;Serranus psittacinus;NA;5;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Alphestes;immaculatus;Alphestes immaculatus;NA;25;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Holacanthus;passer;Holacanthus passer;NA;20;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Mycteroperca;rosacea;Mycteroperca rosacea;NA;10;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;1;Mycteroperca;rosacea;Mycteroperca rosacea;NA;30;NA;1
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;2;Paranthias;colonus;Paranthias colonus;NA;5;NA;5
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;2;Paranthias;colonus;Paranthias colonus;NA;20;NA;4
8;10;2010;Sonora;Bahía de Kino;Barra Baya;28.3772;-112.31511;Arrecife Rocoso;Pesca;;Reserva de la Biosfera Isla San Pedro Mártir;Noé Bustamante;0.559027778;0.583333333;14;14;24;7;Ligera;2;Alphestes;immaculatus;Alphestes immaculatus;NA;25;NA;1
